ycomURL,company_name,company_tagline,company_description,URL,founded,team_size,location,founder_name_1,founder_linkedin_1,founder_name_2,founder_linkedin_2,founder_name_3,founder_linkedin_3
https://www.ycombinator.com/companies/firstignite,FirstIgnite,Business development software for the scientific community,"FirstIgnite changes the way science is done by speeding up the networking process between scientists and industry.  Instead of waiting all year to attend a conference, scientists can connect in real time with industry for feedback and funding on their research.",https://firstignite.com,2019,7,"Traverse City, MI",Chase Bonhag,https://www.linkedin.com/in/chasebonhag/,Cody Pawlowski,https://www.linkedin.com/in/codypawlowski,NA,NA
https://www.ycombinator.com/companies/plai,Plai,Launch targeted ads like a pro from your phone.,"Plai is the simple way for early stage businesses to run ads across multiple platforms in :15 seconds, no experience required for just $14.99 /mo. Instead of spending hundreds of hours learning Google Ads, TikTok Ads, or money on an expensive agency, early stage businesses can use the best advertising strategies in seconds, launch ads across multiple platforms in a tap, and have all of the hard stuff like bidding, A/B testing, and optimizations taken care of automatically on the go to save them time, money, and grow faster.",https://www.plai.io/,2019,3,"Los Angeles, CA",Logan Welbaum,https://www.linkedin.com/in/logan-welbaum,NA,NA,NA,NA
https://www.ycombinator.com/companies/filadd,Filadd,We prepare LatAm students to sit for their university entrance exam.,"We produce and sell online courses to prepare students to successfully sit for their university entrance exam. We currently sell courses in Argentina, Chile, Colombia and Brazil. The courses have video lessons, mock exams, personalized follow-up and 24/7 contact with experienced teachers and tutors. 90% of the students who prepare with us achieve the desired score",https://courses.filadd.com/,2018,25,"Córdoba, Argentina",Guillermo Bruchmann,https://www.linkedin.com/in/guillermo-bruchmann-4a3b9713b/,Nicolás Ferrer,https://www.linkedin.com/in/nicol%C3%A1s-ferrer-6b1527117/,Agustin Trombotto,https://www.linkedin.com/in/agustin-trombotto-a258b512a/
https://www.ycombinator.com/companies/female-invest,Female Invest,Female Invest is a social e-learning platform for investing ,Female Invest is on a mission to close the financial gender gap. We are a subscription based e-learning platform that teaches women how to invest and make the most of their money. We currently have MRR of USD 95.000 and 14.000+ paying subscribers across more than 60 countries. ,https://www.femaleinvest.com/,2019,9,"Copenhagen, Denmark",Emma Bitz,https://www.linkedin.com/in/emmabitz/,Camilla Falkenberg,https://www.linkedin.com/in/camilla-clo%C3%ABtta-falkenberg-69b78895/,Anna-Sophie Hartvigsen,https://www.linkedin.com/in/anna-sophie-hartvigsen-46352611a/
https://www.ycombinator.com/companies/greenwork,Greenwork,Online learning for clean energy and new infrastructure workers,"Greenwork is training tomorrow’s clean energy workforce. We identify in-demand job categories, such as solar installation, and train workers with free online courses, charging employers a placement fee to hire our graduates.

Oure courses are a mix of live teaching on Zoom, skills videos we create with experts, and asynchronous reading and quizzes.

We offer students a free course that gives them a basic foundation of knowledge and allows them to vet whether the job is right for them. The course is a chance to prove their excitement, aptitude, and reliability to employers.

We provide employers vetted, trained candidates ready to start work now. Greenwork students have the positive attitude and natural abilities needed to grow into leaders.",https://joingreenwork.com,2021,2,San Francisco,Gautam Jayaraman,https://www.linkedin.com/in/gautamj/,Sam Steyer,https://www.linkedin.com/in/sam-steyer/,NA,NA
https://www.ycombinator.com/companies/litnerd,Litnerd,Litnerd brings books to life for elementary schools,Litnerd provides an online reading program that brings K-5 books to life by blending the creator economy to traditional education. Litnerd will teach the 37 Million elementary school students in America how to read. Today schools spend approx. $30 Billion on reading and supplemental education programs. Yet 42% of their students still cannot read by 4th grade.,https://litnerd.com/,2020,3,"Miami, FL",Anisa Mirza,https://www.linkedin.com/in/anisa-mirza-2781a045/,NA,NA,NA,NA
https://www.ycombinator.com/companies/spark-studio,Spark Studio,Online extracurricular courses for kids (5-15 yrs),"Spark Studio brings quality extracurricular learning for children to the convenience of their homes. Courses are taught to children between 5 and 15 years of age in classrooms sized 1:5. Courses last between 10-15 weeks.

We’re building this with a full-stack approach (as opposed to a marketplace) in three categories - communication skills, music and visual arts. We design curriculum, train teachers, develop content and quality control every last aspect of the learning experience. This makes our kids love these classes, resulting in a completion rate of 98.5%!",https://sparkstudio.co,2020,14,"Bengaluru, India",ANUSHREE GOENKA,https://www.linkedin.com/in/anushreegoenka/,Namita Goel,https://www.linkedin.com/in/namita-goel-33918b5/,Kaustubh Khade,https://www.linkedin.com/in/kaustubhkhade/
https://www.ycombinator.com/companies/endla,Endla,Optimise physical engineering assets with software,"We are building fit-for-purpose software solutions to design and operate physical assets to maximise efficiency and increase the bottom line.

Our first product, AlphaTally, is a cloud based auto-design tool for coal seam gas companies to use when designing the running list of parts to install after each well is drilled. It’s already saving on average $10,000 per well for our first two customers, Origin Energy and Senex Energy Limited (both are public companies listed on ASX).

Our long term vision is to modernise the traditional engineering sector, an industry known for systematically using a flat head screwdriver on a phillips screw and settling on ‘good enough’, which leads to huge inefficiencies.",https://endla.com,2019,2,"Brisbane, Australia",Michael Moore,https://www.linkedin.com/in/michaelmoore1997/,Riley O'Donnell,https://www.linkedin.com/in/rileyodonnell-1/,NA,NA
https://www.ycombinator.com/companies/vinco,Vinco,Vinco helps companies in LatAm retain employees through education,"Vinco helps companies in LatAm pay for their frontline employees’ online education. We do this by connecting employees to flexible online programs (like High School, College, and English Courses) and making it easy for companies to sponsor the cost, increasing employee retention by at least 2X.",https://www.vincoed.com,2021,10,"Monterrey, Mexico",Miriam Fernandez,https://www.linkedin.com/in/miriam-fernandezgg/,Lissy Giacoman,https://www.linkedin.com/in/lissymgiacoman/,Sofia Sada,http://linkedin.com/in/sasegovs/
https://www.ycombinator.com/companies/kaipod-learning,KaiPod Learning,Making it possible for more families to afford higher-quality learning,"KaiPod Learning makes it possible for more families to afford a higher-quality learning experience. For half the cost of a typical private school, we offer 8:1 student:teacher ratios, daily academic tutoring, project-based learning, and an extended school day.

Our model delivers deeply personalized learning (really!), through a self-paced curriculum, daily 1-on-1 tutoring, and enrichment programs designed for each student. By blending the best of both public and private education, we are building a new option for busy parents looking for a highly engaging and effective learning experience. 

The company is led by Pearson Online Learning’s former Chief Product Officer and 100% of its employees are former teachers looking to build the classroom of the future.",http://www.kaipodlearning.com,2021,4,Boston,Amar Kumar,https://www.linkedin.com/in/kumaramar/,NA,NA,NA,NA
https://www.ycombinator.com/companies/snowboard-software,Snowboard Software,The fast and automated data catalog for the Snowflake data cloud.,"We are helping analytics teams to find, understand and trust data. 

Our laser-focus on Snowflake enables us to extract metadata and usage data that is not available to existing data catalog solutions. This additional information is critical to power a relevant search and provide valuable context for each table or column. Our users also don't need to think about a second user management and RBAC. We mirror what already exists in Snowflake. ",https://snowboard.software/,2021,3,"Heidelberg, Germany",Rick Radewagen,https://www.linkedin.com/in/radewagen/,Sven Rudolph,https://www.linkedin.com/in/sven-rudolph-0b7910a0/,Theo Tortorici,https://www.linkedin.com/in/theo-tortorici/
https://www.ycombinator.com/companies/hypercontext,Hypercontext,"Meeting agendas, action items, feedback, & goals, in one app","Hypercontext helps managers run more effective meetings that tie to their OKRs. Managers use our app to run their 1:1s, team meetings, and OKRs in one workflow that increases the odds of their team hitting their goals by 95%.",https://hypercontext.com,,0,"Toronto, Canada",Brennan McEachran,https://www.linkedin.com/in/brennanmceachran/,Graham McCarthy,https://www.linkedin.com/in/grahammccarthy/,NA,NA
https://www.ycombinator.com/companies/enso,Enso,Visual programming language for data science.,"Enso is an award-winning visual programming language for Data Science, however, you do not need a programming background to use it. It lets you analyze, visualize, and automate data processing simply by connecting visual components together.

Watch the demo video to see how Enso helps companies build data workflows in minutes instead of weeks: https://youtu.be/fQvWMoOjmQk .",https://enso.org,2017,13,"Kraków, Poland",Sylwia Brodacka,https://www.linkedin.com/in/sylwia-brodacka/,👋 Wojciech Danilo,http://linkedin.com/in/wojciechdanilo/,NA,NA
https://www.ycombinator.com/companies/jovian,Jovian,Learning platform for data science and machine learning,"We run a 6-month part-time data science bootcamp where we train professionals with a background in programming & math to become data scientists. We teach them practical skills and help them build real-world projects.

Here’s what students spend 500+ hours learning & practicing:

1. Python Programming (Jupyter, Functions, Classes, Web Scraping, Git ...)
2. Statistics for Data Science (Probability, Statistics, Hypothesis Testing ...)
3. Data Analysis with Python (Numpy, Pandas, Data Cleaning & Wrangling ...)
4. Data Visualization with Python (Matplotlib, Seaborn, Plotly, Folium ...)
5. Machine Learning with Python (Regression, Random Forests, GBMs ...)
6. Product Analytics and Tools (SQL, Excel, Tableau, Google Analytics ...)

Students solve 12 coding assignments and build 3 real-world projects:
1. Web Scraping with Python
2. Exploratory Data Analysis & Visualization
3. Machine Learning with Python

Every student picks unique project topics & writes detailed reports. Check out some of the best projects here: https://blog.jovian.ai 

To receive a weekly list of our best pre-vetted & ready-to-hire candidates, fill this form: https://jovianai.typeform.com/to/L2ttgqdP",https://www.jovian.ai,2019,5,"Bengaluru, India",Aakash N S,https://www.linkedin.com/in/aakashns,Siddhant Ujjain,https://www.linkedin.com/in/siddhantujjain/,NA,NA
https://www.ycombinator.com/companies/tablevibe-co,Tablevibe.co,Maximizing customer satisfaction and revenue for restaurants,"Tablevibe is a SaaS platform maximising customer satisfaction and revenue for restaurants. We drive up to 103X ROI for restaurants and cloud kitchens globally. The concept is simple:

1. Capture: Delivery app and dine-in customers scan a Tablevibe QR-code to complete a short feedback survey in exchange for a loyalty discount (i.e. ""$5 off on your next direct order""). This results in up to 25% response rates.

2. Learn: Tablevibe shares customer data and satisfaction insights in an easy-to-use online dashboard.

3. Grow: Happy customers share Google ratings and use their discount for repeat visits / direct reorders. This boosts positive word-of-mouth, drives loyalty and helps restaurants save up to 40% in delivery app commissions.

Demo & further details: https://docs.google.com/presentation/d/1UlIwG8fTXt6twNR3S0A7YDvrCmqnJ9GX3P_KJjbSYG8/edit#slide=id.gdb15d216a3_0_132",https://www.tablevibe.co,2020,3,Singapore,Jeroen Rutten,https://www.linkedin.com/in/jeroen-rutten-60499921/,Mathieu Sneep,http://linkedin.com/in/mathieusneep,Guido Caldara,NA
https://www.ycombinator.com/companies/dailybot,DailyBot,A toolkit for asynchronous team collaboration,"DailyBot is a chat assistant for collaboration and asynchronous work. It makes any chat workspace better.

It reduces the need for meetings by running async daily stand-ups, team check-ins and periodic surveys; it boosts team motivation with Kudos and positive feedback, and includes built-in commands like countdown, reminders, pomodoro, and virtual commute that are improving the day-to-day of remote workers.

DailyBot is integrated with Slack, Microsoft Teams, Google Chat, and other apps, and it lets you customize the chatbot with in-chat forms and commands like no other bot.

Running a successful remote team is easier with DailyBot.",https://www.dailybot.com/,2017,10,"Pereira, Colombia",Sergio  Florez,https://www.linkedin.com/in/xergioalex/,Mauricio Morales,https://www.linkedin.com/in/maomorales/,NA,NA
https://www.ycombinator.com/companies/appx,AppX,AppX provides white-labelled web and mobile apps to online educators,"We are working with online educators/influencers to provide them with technological solutions to help them sell courses, live classes, ebooks, mock-tests, books and more to their students/followers.",https://appx.co.in,2020,8,"New Delhi, India",Anuj Gupta,https://www.linkedin.com/in/anuj-gupta-9264b9b8/,Sameer Sadana,https://www.linkedin.com/in/sameer-s-73a13a13a,NA,NA
https://www.ycombinator.com/companies/algouniversity,AlgoUniversity,Building Job driven Virtual Tech University for India 🇮🇳,"We are building live teaching infrastructure that enables handful of top educators (from Google, Facebook, etc) to coach a large number of students.
We train college students in a year-long live cohorts and they pay us a portion of their salary as fees once they get a tech job (Income Sharing Agreement)",http://algouniversity.com/,2020,4,"Hyderabad, India",Swapnil Daga,https://www.linkedin.com/in/swapnil-daga-b42762130/,Sailesh Rekhani,https://www.linkedin.com/in/sailesh-rekhani-896b72137/,Manas Kumar Verma,https://www.linkedin.com/in/thenextmkv/
https://www.ycombinator.com/companies/echoes-hq,Echoes HQ,Engineering analytics through the lens of business value,"Echoes gives engineering leaders visibility into the alignment of engineering efforts against the business goals and whether their deliveries are having actual business impacts.

By doing so we enable engineering leaders to make informed decisions on hiring and priorities, to communicate effectively on their team's activity to their business partners/bosses/investors, and to build engagement by putting their team's work into context.

We achieve this by offering a seamless way for engineers to connect their day-to-day contributions to their intent, creating the missing link between tech outputs and business outcomes.",https://echoeshq.com,2020,3,"Amsterdam, Netherlands",Arnaud Porterie,https://linkedin.com/in/aporterie,NA,NA,NA,NA
https://www.ycombinator.com/companies/q-ai,q&ai,Analyze customer-facing calls at scale,,https://qandai.org,2021,3,"Philadelphia, PA",Bhairav Mehta,https://www.linkedin.com/in/bhairav-mehta/,Adithya Ramanathan,https://www.linkedin.com/in/adithyaramanathan/,Michael Staunton,http://www.linkedin.com/in/michaelbstaunton/
https://www.ycombinator.com/companies/stipop,Stipop,Sticker API to spice up messaging and camera experiences.,"Stipop is a sticker platform that helps app developers spice up their messaging and camera experiences with an easy-to-install sticker API. In just an hour, your app can support over 270,000 stickers with a fully customized UI, and in 3 months, you’ll see a 10%+ increase in user engagement.

We source all stickers from our studio platform, where 8,000+ sticker creators from 35 countries are taking part actively, and they receive revenue shares from our paid API clients. We provide a sum of 270,000 stickers, one of the largest in the world, with a sticker search feature that supports 40+ languages and a trending stickers list feature that covers all seasons, categories, and styles.

Being a part of Stipop - whether by using a sticker API, uploading a sticker pack, or sending a sticker - means taking part in making the online community more fun and creative space.

Stipop has been invested by Snap (through Yellow Accelerator), Translink Investment, Strong Ventures, Lotte Group, and Sparklabs. ",https://developers.stipop.io/,2017,9,South Korea,Daniel Cho,https://www.linkedin.com/in/danielcho6/,Tony Park,https://www.linkedin.com/in/tonypark-stipop/,NA,NA
https://www.ycombinator.com/companies/epsilon3-inc,"Epsilon3, Inc.",The OS for spacecraft and complex operations,"Epsilon3 is the OS for spacecraft operations. We are a growing team of engineers formerly from SpaceX, Google, and Stanford. Our team worked firsthand on over 100 launches, including training and coordinating operations for multiple astronauts who successfully traveled to space and back. We are taking everything we learned and building software to make testing and operations as efficient, error-free, and enjoyable as possible. Our first product is a web-based platform for managing and tracking test and operational procedures.",https://www.epsilon3.io/,2021,5,"Los Angeles, CA",Laura Crabtree,https://www.linkedin.com/in/lauracrabtree/,Max Mednik,https://www.linkedin.com/in/maxmednik,Aaron Sullivan,https://www.linkedin.com/in/aaron-sullivan-14552a3/
https://www.ycombinator.com/companies/unbox,Unbox,Build world-class ML models,A minute of an ML engineer’s time spent on the data is worth an hour spent on the model. Unbox is a collaborative error analysis platform that catches the mistakes you missed before your model ships.,https://tryunbox.ai/,2021,3,San Francisco,Gabriel Bayomi Kalejaiye,https://www.linkedin.com/in/gbayomi/,Vikas Nair,https://www.linkedin.com/in/vikasnair/,Rishab Ramanathan,https://www.linkedin.com/in/rishramanathan
https://www.ycombinator.com/companies/kiwify,Kiwify,Create & sell online courses,"Kiwify enables anyone to create and sell their online course in Brazil.
We provide payment processing, video streaming and student management",https://kiwify.com.br,2020,10,Brazil,Marinho Gomes,https://www.linkedin.com/in/marinho-gomes/,Artur Ribas,https://www.linkedin.com/in/artur-ribas-01b104157/,NA,NA
https://www.ycombinator.com/companies/journey,Journey,No-code platform to connect your content from any app,"Journey connects your videos, slides, forms, documents, calendars, and more as a link or embed.  
",http://journey.io,2021,5,,Peter Clark,NA,Anil Sevim,https://www.linkedin.com/in/anilsevim,Brendan Weitz,https://www.linkedin.com/in/brendanlweitz/
https://www.ycombinator.com/companies/blotout,Blotout,Unified source of truth for customer data in your infra,"Build your customer record of truth for the privacy era.

Blotout is a governed and consented customer data lake that deploys in your infrastructure and lets you capture data from event SDKs, ETL, and internal databases. Built-in BI and ML let you analyze and attribute data in ways that third-party tooling can’t. The lake manages compliance and consent for any data you share.

This makes the following possible:

Accuracy — your analytics and attribution see 100% of your users, including ad blockers

Unification — your dashboards can include sensitive data you would never send to third-parties

Efficiency — consolidate your customer data tools and only pay for what you use

Privacy — governance, audit logs, and no third-party scripts

—

Blotout gives you your own fully optimized data lake, ETL, and unlimited BI, all within your infrastructure.",https://blotout.io,2020,6,"Fremont, CA",Matthew Boulos,https://www.linkedin.com/in/matthewboulos,Mandar Shinde,https://www.linkedin.com/in/shindemandar/,NA,NA
https://www.ycombinator.com/companies/timetackle,TimeTackle,Analyze calendar data to align team's time to company priorities,"We help companies analyze their calendar data to align their time to their priorities. TimeTackle connects to team calendars, visualizes where teams are spending their time and guides to create a more productive and healthier schedule that's aligned with company priorities.",https://www.timetackle.com/,2021,2,"San Jose, CA",Syam Anupom,https://www.linkedin.com/in/anupom/,NA,NA,NA,NA
https://www.ycombinator.com/companies/magicbell,MagicBell,The notification inbox for web/mobile applications.,"MagicBell is the notification inbox for web & mobile apps.

As consumers of many apps, we have personally experienced the growing volume of notifications - many of which add to our anxiety instead of helping us manage it. MagicBell is on a mission to end this chaos and help every app deliver a stellar notification experience.

We do this by offering a beautifully designed notification inbox that apps can embed in their products in minutes. We do all the heavy lifting related to real-time delivery & syncing, web & mobile push notifications, email notifications, and even notification preference management.

We sit at an interesting intersection of a dev tool & a productivity tool for end-users. We are helping every app make its users more productive!",https://magicbell.com,2020,2,"Barcelona, Spain",Hana Mohan,https://www.linkedin.com/in/unamashana/,Josue Montano,https://www.linkedin.com/in/josuemontanoa/,NA,NA
https://www.ycombinator.com/companies/terra,Terra,"Plaid for health, fitness and wellness",Terra is an API that makes it easy for developers to access fitness and health data from wearables and sensors,http://tryterra.co,2020,2,"London, United Kingdom",Kyriakos Eleftheriou,https://www.linkedin.com/in/kyriakos-eleftheriou/,Raouf Yousfi,https://www.linkedin.com/in/raouf-yousfi-53914479/,NA,NA
https://www.ycombinator.com/companies/mayanalytics,Mayanalytics,A growth automation platform for Amazon sellers,"We help Amazon sellers grow their business with our data-driven automations. We are starting out with advertising and inventory. From there, we're moving to other avenues that help accelerate brand growth!  ",https://www.mayanalytics.com,2020,10,"Las Vegas, NV",Christopher Compean,https://www.linkedin.com/in/chriscompean/,Javier Garcia,https://www.linkedin.com/in/jagarcia29,Ernesto Reza,https://www.linkedin.com/in/ernesto-reza-gardu%C3%B1o-58639354/
https://www.ycombinator.com/companies/authologic,Authologic,Stripe for online identity verification,"Authologic is a system that allows businesses to check the identity of their clients online using video, banking data, and digital IDs. Our API  allows a flexible definition of verification scenarios based on the risk profile of the client or risk involved in the given process.",https://authologic.com,2020,4,"Warsaw, Poland",Krzysztof Klimczak,https://www.linkedin.com/in/krzysztofklimczak/,Marek Rogoziński,https://www.linkedin.com/in/marek-rogozinski/,Jarek Sygitowicz,https://www.linkedin.com/in/sygitowicz/
https://www.ycombinator.com/companies/waydev,Waydev,The software development analytics platform for engineering leaders,"Waydev gives engineering managers visibility into their engineers’ work. We aggregate Git & Ticket activity and then provide a dashboard of actionable insights.
",https://waydev.co,2017,7,San Francisco,Valentin Buzea,https://www.linkedin.com/in/valentinbuzea/,Alex Circei,https://www.linkedin.com/in/alexcircei,NA,NA
https://www.ycombinator.com/companies/meetanyway,MeetAnyway,We help run engaging online conferences.,"We help run engaging online conferences. Unlike Hopin or Zoom, we are super focused on connecting conference attendees with each other. Most attendees don’t actually go to watch the talks, they go for the networking. With us they can self-organize, meet and stay in touch. Usually it's incredibly hard for the organizer to build conferences which lead to key business opportunities for the attendees. We have good networking built-in.",https://meetanyway.com,2019,3,"Stuttgart, Germany",Erich Lehmann,https://www.linkedin.com/in/erichlehmann/,Marc Metz,https://www.linkedin.com/in/marcmetz/,Sascha Metz,https://www.linkedin.com/in/saschametz/
https://www.ycombinator.com/companies/avion-school,Avion School,We teach Filipinos to become remote software engineers globally.,,https://avionschool.com,2020,4,"Manila, Philippines",Victor Rivera,https://www.linkedin.com/in/victorjosephrivera/,John Young,https://www.linkedin.com/in/work-john-young/,NA,NA
https://www.ycombinator.com/companies/contentfly,ContentFly,On demand content for companies through AI + humans-in-the-loop,"ContentFly is an on-demand platform for creating high-quality content for businesses. We use AI and world class writers to help companies quickly scale content creation; clients simply submit a request for any form of content, ContentFly finds the best writer, and the written content is emailed days later. 

Today, companies create a ton of content ($400B was spent on content marketing in 2019), but hiring in-house talent or freelancers can be slow and expensive. ContentFly has already helped 2,000+ businesses scale content creation and has seen 700% growth over the past 9 months. 

ContentFly is led by the former head of growth at Zapier, and backed by Y Combinator, Global Founders Capital, FJ Labs, Pioneer Fund, Soma Capital, and a number of other investors. (HQ: Canada)
",http://contentfly.com,2018,12,"Toronto, Canada",Vasil Damyanov,https://www.linkedin.com/in/vasil-damyanov-50a88871/,Naeem Talukdar,http://www.linkedin.com/in/naeemtal,John Thomas,http://linkedin.com/in/johnkthomas
https://www.ycombinator.com/companies/runops,Runops,Code review for DevOps tasks,Runops prevents developers from blocking on Devops tasks. We do this by enabling any engineer do Devops work under the supervision of the Devops team. You can think of us as code review for Devops tasks.,https://runops.io,2020,2,"São Paulo, Brazil",Andrios Robert,https://www.linkedin.com/in/andrios/,NA,NA,NA,NA
https://www.ycombinator.com/companies/routine,Routine,"Tasks, notes and calendar in one blazingly fast productivity app","Routine is on a mission to help extremely busy people stay on top of things. CEOs, entrepreneurs, investors, senior executive and general managers evolve in a very chaotic environment with hundreds of emails, chat messages, things going through their mind and important tasks that must be completed in time.

Even though a lot of tools exist, from email clients, todo and note taking apps all the way to project management platforms and physical notebooks, none of them seem to work when it comes to having an overall picture of what matters at the moment.

Routine is a personal productivity desktop/mobile app that is always at the user's fingertips through a single keyboard shortcut. It allows busy people to quickly capture thoughts, secure time in their calendar to work on important tasks, schedule meetings, take notes but also quickly glance at their calendar to know when is their next meeting.

Routine has been created in 2020 by Julien Quintard and Quentin Hocquet, serial entrepreneurs who previously founded Infinit which they sold to [Docker](http://www.docker.com) in 2016.",http://routine.co,2020,2,"Paris, France",Julien Quintard,https://www.linkedin.com/in/julienquintard/,Quentin Hocquet,https://www.linkedin.com/in/quentin-hocquet-27a3224/,NA,NA
https://www.ycombinator.com/companies/turing-college,Turing College, An online data science school suitable for all levels of expertise,Turing College is an online data science school suitable for all levels of expertise. Tech companies co-create our curriculum and get live updates on students' performance to make hiring decisions in days rather than months.,https://www.turingcollege.com/,2020,15,"Vilnius, Lithuania",Lukas Kaminskis,https://www.linkedin.com/in/lukaskaminskis/,Tomas Moska,https://www.linkedin.com/in/alanturing/,Benas Sidlauskas,https://www.linkedin.com/in/turingalan/
https://www.ycombinator.com/companies/wasp,Wasp,Configuration language for building enterprise web apps 10x faster,"Wasp is a simple configuration language for building enterprise web apps with less code and best practices. If a developer wants to build an app like Instacart, they need to know a dozen different technologies and how to make them work together - Wasp solves this problem while still letting developers use React, Node.js and their other favourite tools.

We will enable enterprises to build modern apps quickly at scale, like Databricks did for data management.",https://wasp-lang.dev/,2020,2,"Zagreb, Croatia",Martin Sosic,https://www.linkedin.com/in/martinsosic,Matija Šošić,https://www.linkedin.com/in/matijasosic,NA,NA
https://www.ycombinator.com/companies/navattic,Navattic,Shareable product demos,Navattic helps sales and marketing teams create shareable product demos.,https://www.navattic.com/,2020,4,San Francisco,Randy Frank,https://www.linkedin.com/in/randolph-frank/,Chris Hoyle,https://www.linkedin.com/in/christopher-hoyle,Neil McLean,https://www.linkedin.com/in/neil-mclean/
https://www.ycombinator.com/companies/upchieve,UPchieve,"Connecting low-income HS students with free, 24/7 online tutoring","UPchieve is an edtech nonprofit that provides free, 24/7 online tutoring to low-income HS students. Using our app, students can request and get paired with a live volunteer in under 5 minutes. We’ve matched more than 10,000 requests so far.

Right now in the US, there are 8 million low-income HS students who don’t have anyone in their home who can help them with schoolwork. UPchieve is working to change that. Our vision is simple: we want to democratize access to academic support, so that every student has an equal opportunity to attend college and achieve upward mobility.",https://www.upchieve.org,2016,6,New York,Aly Murray,https://www.linkedin.com/in/alymurray/,Dave Sudia,https://linkedin.com/in/davidsudia,NA,NA
https://www.ycombinator.com/companies/awari,Awari,"We train the best designers, data scientists, and developers in Brazil","We offer effective, 6-month long courses for people to learn in-demand tech skills in Brazil. Students work on real projects, get 1:1 mentorship from industry experts, and pay nothing until they land a high-paying job. 

Our mentors come from companies like Disney, Uber, Nubank and others. We offer courses in Design and Data Science, Product Management and more. ",https://awari.com.br/,2018,27,"São Paulo, Brazil",Fabio Muniz,https://www.linkedin.com/in/fabiowlmuniz/,NA,NA,NA,NA
https://www.ycombinator.com/companies/poliglota,Poliglota,"The online language school for Latam, with groups led by an instructor","Poliglota is the online language school for Latam, where group classes are led by an instructor. Over 12,000 students have paid us $500 to learn english in order to get a higher income.
We offer an online service of personalized language sessions with small groups of people of the same level, guided by expert language coaches that we train in our social methodology.",https://www.poliglota.org/,2012,86,"Santiago, Chile",Carlos Aravena ,https://www.linkedin.com/in/carlos-aravena-poliglota,Nicolas Fuenzalida,https://www.linkedin.com/in/nicolasfuenzalida/,Jose Sanchez,https://www.linkedin.com/in/josemasanchez/
https://www.ycombinator.com/companies/jetdocs,Jetdocs,Self-service request portal to start every internal request,"Jetdocs is a no-code portal that serves as the front-end for every internal request. Any business unit (IT, Legal, HR, Finance etc.) can set up their own workflow templates that employees can navigate to and complete, which are then fast tracked to the right person on the right team for resolution or reassignment.",https://jetdocs.io,2020,2,"Toronto, Canada",Andrew Dolinski,https://www.linkedin.com/in/dolinskiandrew/,Alex Kovalev,https://www.linkedin.com/in/alex-kovalev-389a7463/,NA,NA
https://www.ycombinator.com/companies/gigs,Gigs,Stripe for SIM cards. Phone & data plans through an API globally.,"Gigs is building Stripe for SIM cards. Providing platforms custom phone & data plans through an easy to use API in 180+ countries. We are enabling platforms in the IoT, HR, Travel & eCommerce space to sell connectivity to their customers. ",https://gigs.tel,2020,6,"Berlin, Germany",Dennis Bauer,https://www.linkedin.com/in/dennisjbauer/,Hermann Frank,https://www.linkedin.com/in/hermannfrank,NA,NA
https://www.ycombinator.com/companies/businessonbot,BusinessOnBot,Automated user acquisition & selling on WhatsApp for businesses,"We help D2C brands and SMBs in India acquire customers and sell on WhatsApp. We do this by offering attribution based marketing and storefront ordering through a commerce bot with 
vernacular support.",https://www.businessonbot.com/,2020,8,"Bengaluru, India",Aditya Chintapalli,https://www.linkedin.com/in/aditya-chintapalli-a37943110,Mohit Kumar,https://www.linkedin.com/in/mohit-kumar-4a563491/,Praveen Prashant,https://www.linkedin.com/in/praveen-prashant/
https://www.ycombinator.com/companies/uiflow,Uiflow,No-code platform for enterprise software companies,At Uiflow we are building a platform that allows for developers and designers to build production applications at the speed of thought. You can imagine it as a cross between Unity and Figma,https://www.uiflow.com,2020,5,San Francisco,Sol Eun,https://www.linkedin.com/in/soleun/,Eric Rowell,https://www.linkedin.com/in/errowell/,NA,NA
https://www.ycombinator.com/companies/spline,Spline,"A 3d design tool for the web, without coding.",Easily create and publish 3D web experiences. Build and iterate fast with production-ready results.,http://spline.design/,2020,0,"Reston, VA",Alejandro Leon,https://www.linkedin.com/in/alelepd/,NA,NA,NA,NA
https://www.ycombinator.com/companies/higeorge,HiGeorge,"No-code, ready-to-use data visualizations for enterprises","HiGeorge makes it easier to discover, collaborate, and visualize data. We create data visualizations that companies can use for analysis or storytelling, no coding required. Think Tableau with all the world’s public datasets already attached. As an example, we create the interactive graphs used by the NYDailyNews to cover the COVID-19 pandemic. Normally you need expensive data teams to create this sort of content.  And very few companies can afford it. ",https://hi-george.com,2019,2,"Los Angeles, CA",Anuj Saigal,https://www.linkedin.com/in/anujsaigal/,Amir Zohrenejad,https://www.linkedin.com/in/amir-zohrenejad-72a517184,NA,NA
https://www.ycombinator.com/companies/kidato,Kidato,Online school for K12 education in Africa,"Parents in Africa face either public schools with student-teacher ratios as high as 50:1 or private schools with tuition fees as high as $7500 per year, per child. Kidato classes have student-teacher ratios of 5:1 and teach the same rigorous international curriculum as other private schools — but at a fraction of the price. In our second semester, Kidato has enrolled more than 30 students into our learning-from-home program as a replacement for brick-and-mortar schools. We expect to triple this enrollment by our third semester.  
",https://www.kidato.co,2020,15,"Nairobi, Kenya",Sam Gichuru,https://www.linkedin.com/in/samgichuru,NA,NA,NA,NA
